iter	RMSE
4775	4433.285117
4776	4432.750986
4777	4432.447909
4778	4431.849098
4779	4431.564662
4780	4431.350373
4781	4430.839233
4782	4429.682862
4783	4429.656869
4784	4429.38528
4785	4428.790863
4786	4428.530187
4787	4428.195783
4788	4427.903727
4789	4427.776961
4790	4427.137483
4791	4426.801026
4792	4426.618227
4793	4426.319978
4794	4425.905027
4795	4425.610598
4796	4425.569583
4797	4424.662029
4798	4424.364181
4799	4423.712179
4800	4423.10518
4801	4423.039922
4802	4422.473213
4803	4421.871361
4804	4421.558078
4805	4421.110555
4806	4420.644725
4807	4420.018805
4808	4419.576861
4809	4419.107073
4810	4418.357766
4811	4418.156154
4812	4417.650413
4813	4417.277606
4814	4416.925043
4815	4416.701427
4816	4416.355819
4817	4415.925238
4818	4415.69435
4819	4415.643407
4820	4415.52761
4821	4414.740371
4822	4414.299015
4823	4413.668613
4824	4413.388395
4825	4412.958395
4826	4412.664979
4827	4412.040152
4828	4411.301499
4829	4410.788684
4830	4410.336104
4831	4409.868012
4832	4408.82386
4833	4408.527914
4834	4408.480003
4835	4407.905734
4836	4407.575112
4837	4407.148922
4838	4406.692529
4839	4406.181941
4840	4404.893656
4841	4404.67081
4842	4404.555952
4843	4403.85759
4844	4402.930021
4845	4402.201749
4846	4401.781334
4847	4401.600304
4848	4401.36274
4849	4400.952955
4850	4400.784547
4851	4399.942366
4852	4399.376069
4853	4399.303399
4854	4398.89752
4855	4398.187359
4856	4397.73293
4857	4397.39009
4858	4396.868735
4859	4396.437927
4860	4396.274865
4861	4395.867335
4862	4395.145524
4863	4394.645074
4864	4394.552964
4865	4393.830781
4866	4393.548369
4867	4392.560628
4868	4391.793255
4869	4391.635168
4870	4391.185643
4871	4390.488456
4872	4390.219658
4873	4390.110649
4874	4390.090937
4875	4389.748242
4876	4388.725622
4877	4388.449497
4878	4388.318939
4879	4388.048279
4880	4387.768676
4881	4387.553049
4882	4387.400345
4883	4386.915657
4884	4386.083204
4885	4385.975767
4886	4385.411546
4887	4384.92263
4888	4384.567567
4889	4384.521474
4890	4383.978153
4891	4383.85826
4892	4383.462602
4893	4382.952798
4894	4382.533058
4895	4381.585945
4896	4381.196676
4897	4380.973637
4898	4380.552996
4899	4379.711936
4900	4379.110278
4901	4378.780867
4902	4378.334887
4903	4378.092606
4904	4377.500435
4905	4377.122561
4906	4376.08361
4907	4375.669292
4908	4375.094403
4909	4374.658844
4910	4374.402154
4911	4374.076068
4912	4373.846603
4913	4373.659143
4914	4373.152637
4915	4373.011924
4916	4372.955327
4917	4372.818642
4918	4372.215278
4919	4371.659256
4920	4371.312668
4921	4371.146346
4922	4370.657218
4923	4370.330253
4924	4370.085578
4925	4369.691666
4926	4369.28594
4927	4369.066956
4928	4368.031319
4929	4367.88797
4930	4367.640341
4931	4367.232959
4932	4366.838855
4933	4366.733891
4934	4366.437514
4935	4366.379006
4936	4366.177297
4937	4366.025199
4938	4365.592193
4939	4365.02649
4940	4364.723197
4941	4364.580967
4942	4364.017565
4943	4363.777998
4944	4362.849096
4945	4362.632259
4946	4362.386193
4947	4362.07607
4948	4361.748401
4949	4361.311045
4950	4360.961155
4951	4360.530547
4952	4360.165729
4953	4359.618469
4954	4359.004517
4955	4358.978388
4956	4358.77374
4957	4358.377613
4958	4357.657247
4959	4356.645177
4960	4355.998526
4961	4355.802781
4962	4355.598007
4963	4355.312373
4964	4354.667609
4965	4354.072446
4966	4353.870299
4967	4353.684487
4968	4353.026152
4969	4352.1486
4970	4351.326949
4971	4351.157198
4972	4350.857306
4973	4350.220106
4974	4349.882238
4975	4349.447435
4976	4349.364533
4977	4348.542892
4978	4348.30514
4979	4347.888505
4980	4347.405173
4981	4347.085877
4982	4346.909643
4983	4346.750864
4984	4346.610858
4985	4346.265268
4986	4345.492331
4987	4345.030577
4988	4344.813539
4989	4344.705885
4990	4344.202979
4991	4344.089141
4992	4343.810884
4993	4343.523436
4994	4342.883758
4995	4342.592314
4996	4342.396279
4997	4342.386827
4998	4341.8047
4999	4341.680184
